CustomerID,Age,Income,SpendingScore,Gender,EducationLevel,FamilySize,MaritalStatus,TotalSpend,AvgOrderValue,Frequency,Recency,Tenure,WebVisitsPerMonth,Wines,Fruits,Meat,Fish,Sweets,Gold,WebPurchases,CatalogPurchases,StorePurchases,DealsPurchased,CampaignsAccepted,Complains,_TrueSegment
206,43,102018,17,1,3,4,0,447,71.81,5,56,7,1,590,28,300,1,2,98,3,1,4,4,1,0,Affluent Conservatives
207,19,40680,71,1,5,2,0,1675,131.77,17,34,3,9,56,111,56,22,4,3,8,4,6,3,1,0,Budget-Conscious Explorers
208,18,21823,85,1,5,2,1,1490,101.45,13,6,1,12,66,6,42,42,80,10,8,4,5,2,1,0,Budget-Conscious Explorers
209,26,27543,80,1,5,2,0,1631,116.7,26,1,2,11,88,140,27,115,20,10,5,3,6,2,0,0,Budget-Conscious Explorers
210,33,89711,25,0,4,1,1,373,65.31,8,64,7,5,402,24,164,5,1,111,3,0,5,1,1,0,Affluent Conservatives
211,47,27821,28,1,1,4,1,343,343.0,6,94,8,1,2,12,10,3,5,4,2,0,2,3,0,0,Conservative Minimizers
212,34,92503,17,1,3,1,1,289,41.2,5,55,11,1,389,9,456,0,1,57,2,0,0,1,0,0,Affluent Conservatives
213,38,81773,23,0,5,1,1,345,54.82,5,73,7,2,453,4,433,2,4,91,2,0,3,1,2,0,Affluent Conservatives
214,36,88445,15,0,4,2,0,376,44.63,8,66,10,2,530,0,197,5,6,102,3,1,5,2,4,0,Affluent Conservatives
215,36,92680,79,1,5,1,1,1694,67.49,26,15,4,8,656,14,425,1,38,53,11,1,9,0,3,0,High-Value Trendsetters
216,53,19981,14,0,2,3,1,336,201.66,2,78,5,1,16,0,3,4,13,1,0,0,3,1,1,0,Conservative Minimizers
217,27,26540,72,0,3,5,1,1600,148.84,17,13,3,7,75,4,57,94,42,12,6,1,9,1,0,0,Budget-Conscious Explorers
218,41,79351,13,0,3,6,1,322,42.6,6,68,13,2,193,15,366,0,2,92,0,1,2,2,2,0,Affluent Conservatives
219,51,81341,23,0,4,1,1,397,65.78,8,61,11,3,74,2,287,30,0,90,1,1,9,2,2,0,Affluent Conservatives
220,22,22757,66,1,4,3,1,1565,130.76,16,13,3,10,67,8,72,41,29,10,5,1,13,1,1,0,Budget-Conscious Explorers
221,38,78364,82,0,4,3,0,1721,97.45,20,11,6,8,771,66,580,85,13,109,6,2,13,2,4,0,High-Value Trendsetters
222,36,94585,8,1,4,1,1,378,98.65,5,62,7,3,384,22,199,5,1,94,3,2,3,3,1,0,Affluent Conservatives
223,35,77799,67,0,2,3,1,1761,95.2,21,9,5,12,587,53,335,103,25,106,4,4,8,1,5,0,High-Value Trendsetters
224,23,17981,100,1,2,3,0,1696,107.97,18,12,3,12,70,26,31,120,18,15,6,3,12,1,2,0,Budget-Conscious Explorers
225,53,31330,15,0,4,2,1,375,248.83,4,109,8,1,15,34,27,2,2,3,3,0,3,1,0,0,Conservative Minimizers
226,44,36508,26,0,4,4,0,502,166.13,5,42,9,3,0,24,13,32,1,4,3,1,2,3,0,0,Conservative Minimizers
227,46,82152,21,0,5,1,1,439,432.38,5,62,8,1,375,4,298,17,2,107,4,1,0,0,1,0,Affluent Conservatives
228,33,94685,22,1,5,1,0,325,55.29,9,56,8,2,446,0,287,6,3,78,0,0,2,1,3,0,Affluent Conservatives
229,41,12000,22,0,4,1,0,284,49.75,6,97,8,1,22,16,34,1,4,4,1,0,1,2,0,0,Conservative Minimizers
230,49,87722,25,1,4,3,0,348,43.0,7,48,11,2,489,19,339,14,2,49,2,2,3,2,1,0,Affluent Conservatives
231,49,25596,10,1,3,1,1,503,56.12,2,43,8,4,27,17,5,0,0,5,0,0,3,2,1,0,Conservative Minimizers
232,55,83410,23,1,5,3,1,294,45.14,7,55,8,0,356,12,346,26,0,36,0,0,4,2,0,0,Affluent Conservatives
233,37,14320,15,0,2,1,1,402,174.41,1,74,0,1,42,11,18,32,1,3,1,0,2,2,1,0,Conservative Minimizers
234,22,26729,83,0,5,4,1,1600,113.18,17,12,1,13,81,2,35,22,19,3,5,5,7,6,0,0,Budget-Conscious Explorers
235,35,36739,17,0,3,1,1,446,81.58,2,73,9,1,24,4,0,9,1,2,3,0,3,3,0,0,Conservative Minimizers
236,39,92478,16,1,3,1,1,300,105.15,6,59,9,1,192,23,350,2,10,146,0,2,4,2,1,0,Affluent Conservatives
237,22,22588,79,0,3,4,1,1639,173.51,14,37,1,8,92,100,19,11,96,17,4,5,8,1,0,0,Budget-Conscious Explorers
238,29,75056,70,1,3,2,1,1593,76.7,21,19,2,9,452,103,550,8,11,79,8,4,7,0,0,0,High-Value Trendsetters
239,29,26905,69,1,4,6,0,1571,116.22,26,17,3,9,48,28,43,1,43,9,7,2,7,3,1,0,Budget-Conscious Explorers
240,33,78713,76,0,2,1,1,1758,80.32,21,15,6,10,532,34,459,96,2,115,8,6,15,2,4,0,High-Value Trendsetters
241,33,84310,83,0,2,3,1,1599,63.24,20,0,4,10,670,66,359,57,75,63,7,3,12,5,1,0,High-Value Trendsetters
242,24,28076,88,1,4,1,1,1605,94.8,22,13,2,9,37,13,38,26,4,13,5,2,8,0,1,0,Budget-Conscious Explorers
243,26,83318,77,1,5,1,1,1651,63.24,19,26,7,7,722,46,507,7,47,76,6,4,14,2,1,0,High-Value Trendsetters
244,45,78895,81,1,5,1,1,1749,79.29,23,17,3,10,730,129,436,55,5,110,8,5,14,1,3,0,High-Value Trendsetters
245,32,23960,55,0,5,2,1,1651,131.88,24,27,1,10,63,137,39,61,17,3,8,6,7,0,1,0,Budget-Conscious Explorers
246,43,84704,16,1,5,6,0,342,33.21,4,64,8,2,288,17,400,26,6,87,3,1,4,0,3,0,Affluent Conservatives
247,36,67863,74,1,2,1,1,1580,89.49,17,14,1,7,524,67,497,31,3,56,9,6,11,7,2,0,High-Value Trendsetters
248,43,35977,15,0,4,1,1,497,212.09,2,41,4,1,17,8,21,7,22,3,1,2,0,2,0,0,Conservative Minimizers
249,35,89005,92,0,2,6,1,1658,54.34,22,12,1,11,697,11,565,9,1,70,6,2,10,5,2,0,High-Value Trendsetters
250,20,28610,91,1,4,1,1,1705,131.06,8,34,3,13,124,1,37,9,6,4,4,3,6,1,0,0,Budget-Conscious Explorers
251,23,17929,85,0,2,3,1,1641,69.51,26,2,2,11,26,12,6,70,23,13,6,1,13,3,1,0,Budget-Conscious Explorers
252,42,82194,23,0,3,1,1,364,36.9,6,62,9,3,298,4,464,36,4,74,2,0,1,2,3,0,Affluent Conservatives
253,30,32827,93,1,5,2,1,1520,97.56,11,5,2,12,53,44,35,9,82,6,10,3,13,2,3,0,Budget-Conscious Explorers
254,35,82412,64,1,2,2,1,1633,69.96,23,11,9,8,557,22,399,7,24,54,7,2,14,3,1,0,High-Value Trendsetters
255,27,35149,75,1,4,2,0,1383,83.88,14,12,1,7,36,44,27,16,0,3,9,3,7,3,1,0,Budget-Conscious Explorers
256,24,35610,80,1,4,2,1,1653,75.47,20,29,2,12,83,44,16,0,51,18,5,1,8,2,1,0,Budget-Conscious Explorers
257,35,82913,91,0,3,4,1,1564,65.82,23,19,4,11,833,31,553,57,10,75,5,5,10,1,2,1,High-Value Trendsetters
258,33,106363,86,0,5,1,0,1668,66.68,23,15,7,11,447,112,528,4,19,110,10,4,12,1,2,0,High-Value Trendsetters
259,47,35409,12,1,3,3,0,361,162.22,6,79,8,2,32,37,19,13,7,4,1,1,0,4,0,0,Conservative Minimizers
260,23,30153,62,0,3,1,0,1591,94.7,20,20,2,10,102,8,63,25,17,8,10,2,6,4,1,0,Budget-Conscious Explorers
261,42,88794,21,1,4,2,0,358,49.77,5,48,12,3,252,0,331,2,4,81,2,2,0,1,3,0,Affluent Conservatives
262,36,18686,14,0,4,2,1,409,80.34,8,44,3,2,31,21,13,1,0,2,1,1,1,2,0,0,Conservative Minimizers
263,41,75878,19,1,4,1,0,367,50.55,4,47,7,2,529,1,354,7,2,82,1,1,2,3,2,1,Affluent Conservatives
264,29,29728,63,1,3,3,1,1593,67.0,8,39,1,9,35,36,55,0,16,21,6,2,13,0,1,0,Budget-Conscious Explorers
265,25,33385,81,0,4,3,0,1596,108.4,27,24,0,6,47,53,52,1,36,6,8,3,11,2,0,0,Budget-Conscious Explorers
266,41,25811,20,0,1,1,1,419,171.02,4,72,9,2,21,12,9,5,4,0,3,1,2,3,0,0,Conservative Minimizers
267,50,89661,9,1,5,3,0,416,237.36,3,66,11,2,438,3,234,7,19,93,3,2,1,3,1,0,Affluent Conservatives
268,37,98845,17,1,3,2,0,366,60.01,6,65,9,1,464,7,236,19,0,62,3,0,5,3,0,0,Affluent Conservatives
269,48,75974,30,1,3,2,1,427,73.58,7,69,8,2,445,12,138,0,2,73,4,2,2,2,2,0,Affluent Conservatives
270,21,27639,61,1,4,2,0,1631,93.06,14,24,2,7,97,38,14,33,4,0,4,1,10,0,0,0,Budget-Conscious Explorers
271,30,21506,69,1,3,1,1,1505,143.93,13,28,3,9,41,12,7,52,38,11,12,8,13,1,0,0,Budget-Conscious Explorers
272,59,25448,14,1,4,2,0,360,69.59,3,64,6,1,6,5,12,2,12,2,2,0,3,1,0,0,Conservative Minimizers
273,33,89131,79,1,4,3,1,1573,85.51,20,22,3,9,672,82,347,32,0,71,9,2,11,2,1,0,High-Value Trendsetters
274,34,36639,1,0,4,1,0,399,85.11,4,83,6,1,6,15,23,5,6,3,1,1,2,2,1,0,Conservative Minimizers
275,43,16261,26,1,4,3,0,461,163.05,5,53,8,2,0,21,32,12,2,4,3,3,1,1,0,0,Conservative Minimizers
276,40,30640,14,0,2,2,0,498,77.84,4,84,5,1,17,17,3,9,1,0,3,1,3,3,0,0,Conservative Minimizers
277,37,92028,78,0,3,2,0,1696,90.29,19,9,5,10,606,49,493,19,26,84,12,1,10,3,4,0,High-Value Trendsetters
278,40,76965,26,1,4,1,0,354,37.51,5,79,11,2,566,2,396,0,3,76,0,1,4,4,3,0,Affluent Conservatives
279,23,26629,60,1,3,2,0,1508,68.84,15,24,2,8,49,36,23,61,18,7,4,1,6,1,0,0,Budget-Conscious Explorers
280,39,89584,23,0,4,1,0,357,58.21,5,80,12,4,359,16,293,0,0,90,0,0,2,1,2,0,Affluent Conservatives
281,53,18230,39,1,3,2,1,477,82.3,6,84,7,1,32,23,10,3,22,1,1,0,4,3,0,0,Conservative Minimizers
282,24,27203,76,1,3,3,0,1595,158.16,22,23,3,13,105,60,44,29,6,13,5,1,5,2,0,0,Budget-Conscious Explorers
283,26,98354,90,0,5,4,0,1656,105.28,18,5,4,9,756,200,661,13,1,135,5,4,16,6,3,0,High-Value Trendsetters
284,23,22593,76,0,3,3,0,1418,132.58,12,27,2,14,70,0,41,14,18,8,0,6,11,2,1,0,Budget-Conscious Explorers
285,28,28224,78,1,4,2,1,1500,66.87,29,16,1,9,67,23,41,4,26,7,3,2,9,2,2,0,Budget-Conscious Explorers
286,47,76937,14,1,3,3,1,477,71.06,6,47,7,1,552,12,455,14,23,65,2,1,1,1,1,0,Affluent Conservatives
287,46,101323,12,1,5,2,0,341,93.48,4,61,9,2,422,23,439,6,0,71,1,2,1,4,1,0,Affluent Conservatives
288,44,12000,25,1,5,6,0,486,321.29,7,69,8,0,17,31,7,47,2,6,0,1,0,2,0,0,Conservative Minimizers
289,51,80739,26,0,5,1,1,357,46.73,1,34,8,4,210,8,436,7,6,75,4,1,1,1,3,0,Affluent Conservatives
290,48,94956,24,1,2,3,0,375,71.12,8,82,6,1,308,5,289,10,12,68,1,3,2,0,2,0,Affluent Conservatives
291,29,24258,75,1,4,3,1,1587,82.04,18,10,2,11,17,34,58,60,9,7,4,2,14,3,0,0,Budget-Conscious Explorers
292,30,25050,22,1,4,4,1,355,88.91,6,70,7,2,4,3,22,1,4,3,1,0,2,5,0,0,Conservative Minimizers
293,27,27175,77,1,3,2,0,1557,135.63,25,22,4,15,69,16,43,10,0,0,9,3,7,5,1,0,Budget-Conscious Explorers
294,56,21954,19,0,3,2,0,444,52.0,3,67,6,2,10,73,21,3,2,5,2,3,1,1,1,0,Conservative Minimizers
295,33,85584,74,1,3,4,0,1662,69.93,18,11,1,5,500,76,478,18,20,125,9,4,15,2,1,0,High-Value Trendsetters
296,46,91946,17,1,4,1,0,383,47.01,8,72,11,3,495,12,332,3,5,60,1,0,0,4,2,0,Affluent Conservatives
297,37,76621,8,1,3,4,1,372,43.74,6,65,9,2,410,15,248,0,3,42,3,3,3,5,0,0,Affluent Conservatives
298,52,19589,18,1,4,1,0,341,61.63,4,91,2,2,37,16,23,11,7,5,1,0,1,1,0,0,Conservative Minimizers
299,36,16892,16,1,2,1,0,459,80.43,5,85,8,0,16,13,12,0,1,4,4,0,1,2,0,0,Conservative Minimizers
300,46,90675,17,0,2,1,1,383,58.3,5,25,8,1,465,2,481,10,7,98,2,0,5,2,2,0,Affluent Conservatives
301,28,82548,88,1,1,3,0,1594,55.26,18,12,1,9,625,81,449,48,34,83,6,2,9,2,0,0,High-Value Trendsetters
302,42,92007,20,1,1,2,0,387,65.15,3,68,10,6,348,8,352,18,8,85,5,1,2,5,2,0,Affluent Conservatives
303,49,34697,21,0,4,1,0,423,104.61,1,75,7,2,21,0,31,3,0,1,1,2,0,4,1,0,Conservative Minimizers
304,32,19539,95,0,4,2,0,1564,165.65,14,19,1,11,90,17,46,87,99,6,8,0,12,2,1,0,Budget-Conscious Explorers
305,31,89143,90,1,4,1,0,1566,48.82,17,12,6,7,655,130,332,36,6,96,13,2,8,3,3,0,High-Value Trendsetters
306,49,16836,38,0,3,2,0,468,128.3,1,92,7,1,13,35,18,5,18,3,0,0,2,0,0,0,Conservative Minimizers
307,26,31325,75,0,5,4,1,1564,60.7,16,8,1,7,64,53,12,142,13,6,5,4,5,3,0,0,Budget-Conscious Explorers
308,28,18109,81,1,2,4,0,1582,62.38,21,19,3,12,62,65,31,21,16,5,5,3,11,0,1,0,Budget-Conscious Explorers
309,38,87243,75,0,4,3,0,1526,89.07,13,19,7,10,772,13,398,107,26,74,5,1,8,3,2,0,High-Value Trendsetters
310,38,85799,16,0,4,2,0,253,69.03,6,47,9,2,363,22,403,5,5,65,2,0,3,0,3,0,Affluent Conservatives
311,24,28111,76,1,5,5,1,1554,61.78,10,32,1,7,67,85,21,51,45,3,5,1,6,5,3,0,Budget-Conscious Explorers
312,37,23948,18,0,2,2,1,383,173.57,3,72,4,0,19,3,18,2,3,0,0,0,0,2,0,0,Conservative Minimizers
313,26,23376,82,0,4,1,0,1650,93.72,12,6,3,14,39,50,26,37,23,8,10,1,10,4,1,0,Budget-Conscious Explorers
314,28,71131,92,0,5,5,1,1643,84.0,15,21,2,9,628,80,296,2,47,61,5,3,10,2,4,0,High-Value Trendsetters
315,24,36489,72,0,4,2,0,1589,59.18,21,20,3,13,18,26,74,56,98,13,14,3,8,2,1,0,Budget-Conscious Explorers
316,29,83710,79,1,2,1,0,1652,66.75,17,8,3,6,520,26,493,26,4,84,12,1,12,1,5,0,High-Value Trendsetters
317,32,24914,87,0,2,1,0,1490,104.9,21,14,2,15,38,106,23,75,73,6,4,5,8,2,0,0,Budget-Conscious Explorers
318,37,25530,19,0,2,1,1,474,61.18,4,58,6,2,38,4,21,6,1,1,1,0,2,0,0,0,Conservative Minimizers
319,40,26611,19,1,3,4,0,387,63.41,7,82,8,0,10,2,18,4,6,3,0,0,4,2,0,0,Conservative Minimizers
320,44,28639,18,0,3,1,1,473,359.18,3,71,6,0,4,57,20,6,13,2,0,0,2,5,0,0,Conservative Minimizers
321,33,81949,25,1,3,1,1,303,27.62,4,64,13,3,232,2,427,2,1,76,1,1,3,3,1,0,Affluent Conservatives
322,53,20137,21,1,3,3,1,363,215.51,4,63,6,2,27,11,30,0,12,5,2,1,2,3,1,0,Conservative Minimizers
323,40,73770,26,1,5,1,0,309,50.17,5,67,11,1,466,19,394,19,1,62,2,1,3,3,0,0,Affluent Conservatives
324,45,88208,8,0,2,2,0,337,113.94,3,59,8,1,233,25,167,21,12,143,2,1,0,1,2,0,Affluent Conservatives
325,37,85534,91,1,5,1,1,1623,91.18,26,10,6,8,536,36,535,47,69,117,4,4,14,2,3,0,High-Value Trendsetters
326,33,103273,71,1,3,1,1,1641,90.26,30,2,2,8,708,67,386,8,11,119,13,2,11,1,2,0,High-Value Trendsetters
327,55,33197,16,0,3,2,0,514,500.0,4,72,7,1,16,53,20,11,0,6,2,2,1,1,0,0,Conservative Minimizers
328,35,79297,75,0,3,1,1,1684,97.89,24,9,1,9,849,16,363,41,25,94,7,3,7,3,3,0,High-Value Trendsetters
329,39,19457,10,0,3,2,1,524,248.51,7,64,5,1,10,3,30,12,6,2,2,1,1,2,0,0,Conservative Minimizers
330,31,84622,75,1,5,1,0,1648,69.84,22,11,3,6,487,4,492,159,19,117,8,4,11,1,3,0,High-Value Trendsetters
331,31,87868,14,1,3,3,0,311,45.79,5,48,9,2,469,1,240,3,11,55,0,0,2,1,0,0,Affluent Conservatives
332,34,93608,69,0,3,4,0,1714,63.64,22,0,4,5,422,82,338,42,5,110,4,1,10,3,1,0,High-Value Trendsetters
333,22,32727,72,1,2,5,0,1556,87.74,20,14,3,12,110,15,34,9,1,2,5,3,12,1,1,0,Budget-Conscious Explorers
334,31,85365,83,0,3,4,0,1573,67.38,23,12,3,9,744,112,365,72,0,81,5,2,12,3,0,0,High-Value Trendsetters
335,43,91041,21,0,2,1,1,373,47.34,5,50,12,2,367,2,306,1,0,43,5,1,1,0,1,0,Affluent Conservatives
336,38,28539,16,0,3,2,1,432,432.0,6,28,3,1,7,57,5,4,4,3,1,1,1,0,0,0,Conservative Minimizers
337,42,84170,13,0,5,2,1,415,78.04,4,74,8,5,522,4,369,26,0,121,0,2,1,2,1,0,Affluent Conservatives
338,46,83910,11,1,4,2,1,446,93.89,7,79,8,3,428,2,315,9,1,86,2,0,1,1,2,0,Affluent Conservatives
339,29,27079,80,0,5,2,1,1635,65.7,19,0,2,8,32,26,17,111,22,3,7,2,10,2,0,0,Budget-Conscious Explorers
340,19,26926,19,0,4,2,1,395,90.15,5,82,6,2,1,1,17,1,19,4,0,2,1,2,0,0,Conservative Minimizers
341,24,20873,80,1,5,4,1,1497,97.78,20,27,1,10,46,28,63,48,67,8,6,3,5,6,1,1,Budget-Conscious Explorers
342,37,73273,19,1,3,1,0,317,28.76,4,67,9,1,457,8,158,12,22,79,1,2,4,3,1,0,Affluent Conservatives
343,47,39118,25,1,4,6,0,344,258.83,4,66,6,0,15,5,14,0,1,3,0,0,2,2,0,0,Conservative Minimizers
344,34,84253,92,0,2,2,1,1651,84.29,20,9,3,6,772,5,354,22,10,60,7,4,11,3,4,0,High-Value Trendsetters
345,30,86964,79,1,3,2,0,1640,64.31,17,11,5,7,497,28,391,21,11,123,10,3,7,0,2,0,High-Value Trendsetters
346,47,17401,12,0,3,5,1,366,84.61,3,43,3,3,5,27,12,15,0,0,1,0,2,1,0,0,Conservative Minimizers
347,43,91436,14,0,3,1,1,338,100.65,6,67,7,2,461,1,300,15,0,78,4,0,1,1,2,0,Affluent Conservatives
348,47,18764,16,1,5,3,0,436,179.61,7,59,7,1,0,4,23,2,11,1,2,1,2,1,1,0,Conservative Minimizers
349,21,25561,79,1,3,1,0,1549,57.42,11,8,1,9,86,23,44,24,50,8,9,3,11,1,1,0,Budget-Conscious Explorers
350,33,87727,79,0,5,1,0,1694,64.08,19,8,3,11,707,86,576,42,41,123,8,3,9,2,2,0,High-Value Trendsetters
351,46,89033,13,0,5,5,0,397,58.09,2,54,7,3,309,17,418,20,4,60,0,0,3,4,0,0,Affluent Conservatives
352,39,96874,86,1,4,1,1,1628,70.99,19,18,3,6,869,7,492,5,0,100,11,2,11,2,2,0,High-Value Trendsetters
353,26,27863,65,0,2,1,0,1584,145.48,15,33,2,13,69,34,77,19,1,6,5,4,5,3,1,0,Budget-Conscious Explorers
354,40,19050,13,1,4,2,0,325,83.34,5,64,7,1,0,26,26,6,5,0,1,1,4,5,0,0,Conservative Minimizers
355,33,85391,14,0,3,4,1,278,26.71,7,75,9,3,449,47,430,10,1,88,2,1,7,1,0,0,Affluent Conservatives
356,34,94493,93,0,3,3,0,1574,78.68,25,8,7,9,689,63,446,142,33,74,8,8,12,3,3,0,High-Value Trendsetters
357,33,23251,20,1,3,1,0,409,108.03,3,96,12,0,20,20,9,8,25,2,2,0,3,3,0,1,Conservative Minimizers
358,52,14270,25,0,4,5,1,442,442.0,3,116,10,2,22,0,0,8,14,4,1,0,4,1,1,0,Conservative Minimizers
359,18,21251,81,1,5,2,1,1491,57.76,19,12,2,13,94,42,19,42,34,25,5,6,12,2,1,0,Budget-Conscious Explorers
360,27,27841,89,0,3,1,1,1500,70.58,15,11,3,8,41,17,59,95,8,11,5,2,6,1,0,0,Budget-Conscious Explorers
361,39,77910,82,1,3,5,1,1699,78.65,29,17,5,9,562,69,508,3,82,65,5,1,10,2,2,0,High-Value Trendsetters
362,36,83500,13,1,1,2,0,379,68.6,4,54,8,2,282,4,293,5,4,90,2,0,3,1,0,0,Affluent Conservatives
363,36,92195,86,1,3,1,0,1529,69.69,22,11,2,9,696,26,465,5,43,105,8,0,13,0,2,0,High-Value Trendsetters
364,43,79903,23,0,3,4,1,318,65.92,9,46,10,1,469,0,244,23,5,112,4,0,1,6,3,0,Affluent Conservatives
365,39,82401,70,0,3,2,1,1755,95.9,19,9,7,5,759,6,397,20,143,111,8,3,12,2,3,0,High-Value Trendsetters
366,21,67116,94,1,4,1,0,1589,79.51,22,3,7,9,510,134,529,20,3,76,8,2,7,2,2,0,High-Value Trendsetters
367,58,23828,26,1,4,1,1,395,103.14,4,52,5,2,10,21,6,9,11,0,1,0,2,1,1,0,Conservative Minimizers
368,37,108480,18,0,3,1,1,397,397.0,4,67,11,1,403,30,220,10,8,75,0,1,0,2,2,0,Affluent Conservatives
369,28,27617,79,1,2,2,1,1551,218.15,12,15,3,13,28,80,23,19,26,0,6,3,14,2,2,0,Budget-Conscious Explorers
370,51,77756,11,1,3,5,1,451,83.71,7,66,10,2,399,2,244,3,0,83,5,0,8,2,2,0,Affluent Conservatives
371,24,29958,67,0,4,1,0,1589,51.32,27,9,1,12,28,143,38,80,11,10,6,8,6,3,0,0,Budget-Conscious Explorers
372,52,25908,30,0,3,1,0,455,455.0,3,101,6,0,7,13,26,6,2,0,3,1,2,1,0,0,Conservative Minimizers
373,48,81088,13,0,1,2,0,349,35.38,2,78,10,2,438,8,244,10,4,70,3,3,4,0,4,0,Affluent Conservatives
374,32,27629,15,0,4,2,1,484,297.63,4,83,5,0,12,6,14,8,5,0,2,0,0,1,1,0,Conservative Minimizers
375,41,31494,16,1,1,3,1,511,65.02,6,104,8,1,4,12,32,9,1,3,0,2,0,2,1,0,Conservative Minimizers
376,31,28154,15,1,3,2,1,513,103.17,7,48,12,1,21,4,30,15,6,3,3,0,2,2,0,0,Conservative Minimizers
377,30,76664,76,0,1,1,1,1597,61.96,20,10,4,9,646,0,579,15,11,49,8,4,15,2,4,0,High-Value Trendsetters
378,39,21912,17,1,2,1,0,387,176.09,1,72,7,2,15,20,23,13,0,4,2,0,1,1,0,0,Conservative Minimizers
379,41,22428,31,0,5,4,1,491,72.47,3,70,9,1,0,9,30,4,4,0,6,0,6,0,0,0,Conservative Minimizers
380,25,30468,81,1,5,1,1,1556,154.44,15,19,3,7,111,200,48,22,41,6,2,5,11,3,0,0,Budget-Conscious Explorers
381,23,16486,88,0,3,2,1,1582,87.26,20,38,2,14,41,166,47,111,27,16,10,2,7,0,1,0,Budget-Conscious Explorers
382,32,88608,80,1,3,2,1,1720,114.63,23,25,5,7,724,143,282,29,34,56,3,6,17,3,3,0,High-Value Trendsetters
383,40,100380,16,0,2,1,1,333,69.46,2,48,8,4,461,9,270,12,0,41,3,2,2,3,2,0,Affluent Conservatives
384,46,36741,16,0,3,3,0,423,84.95,6,54,8,1,9,21,10,6,1,0,3,0,0,2,0,0,Conservative Minimizers
385,19,40301,70,0,3,3,0,1528,58.27,21,14,2,12,34,3,37,0,5,11,6,2,11,2,0,0,Budget-Conscious Explorers
386,40,93187,90,1,3,1,1,1657,84.37,23,13,6,8,898,112,599,1,13,47,10,2,7,2,3,0,High-Value Trendsetters
387,37,83022,69,0,3,3,0,1661,67.82,24,8,2,7,810,105,483,57,20,135,7,3,17,2,3,0,High-Value Trendsetters
388,28,23574,72,0,3,2,0,1697,107.88,17,22,1,8,25,110,87,3,11,18,7,1,10,0,2,0,Budget-Conscious Explorers
389,41,77750,94,0,4,1,1,1626,60.89,19,4,6,8,654,102,411,35,70,82,9,7,11,3,3,0,High-Value Trendsetters
390,24,22724,71,0,5,1,0,1550,95.98,14,5,1,8,64,33,29,19,19,6,7,5,8,1,2,0,Budget-Conscious Explorers
391,45,28029,22,0,2,6,1,508,105.36,3,80,3,1,30,12,13,3,7,0,1,0,1,7,0,0,Conservative Minimizers
392,39,35572,23,1,5,1,0,444,96.16,3,71,6,2,33,75,24,38,12,3,3,0,1,1,0,0,Conservative Minimizers
393,30,97902,80,0,4,1,1,1703,66.41,28,10,1,8,544,51,584,65,2,79,13,1,7,0,4,0,High-Value Trendsetters
394,29,89971,87,0,3,2,1,1595,76.3,22,6,3,8,646,1,409,4,40,83,10,2,13,1,4,0,High-Value Trendsetters
395,29,74376,75,1,3,1,1,1761,64.0,21,17,6,9,779,145,463,8,10,110,8,3,12,1,2,0,High-Value Trendsetters
396,40,77879,79,0,4,1,1,1605,65.77,21,3,2,7,609,127,467,20,25,127,6,4,12,2,3,0,High-Value Trendsetters
397,27,26572,82,0,2,2,1,1637,69.08,23,20,1,12,64,2,11,32,9,16,6,1,6,3,0,0,Budget-Conscious Explorers
398,41,25314,28,1,4,6,1,454,97.59,1,52,4,1,21,20,9,23,4,1,0,0,4,2,0,0,Conservative Minimizers
399,41,96392,26,0,1,1,1,398,50.55,5,52,4,4,433,10,354,4,11,116,3,0,1,5,2,0,Affluent Conservatives
400,38,75464,83,1,2,1,1,1685,72.71,19,9,6,9,664,26,594,3,19,110,3,3,11,2,4,0,High-Value Trendsetters
401,36,82149,68,0,5,2,0,1692,72.97,22,11,6,9,824,158,442,38,27,96,8,3,12,0,2,0,High-Value Trendsetters
402,37,93773,24,0,3,1,0,364,88.84,9,32,9,2,490,2,116,27,9,41,4,0,6,1,2,0,Affluent Conservatives
403,21,90602,81,0,5,3,0,1677,85.56,19,8,3,6,404,53,456,22,83,89,7,3,10,1,3,0,High-Value Trendsetters
404,29,92504,88,0,3,4,0,1528,84.95,30,12,4,4,749,22,359,21,15,79,7,3,8,3,4,0,High-Value Trendsetters
405,54,89623,13,0,3,3,0,354,93.14,5,71,8,3,473,5,356,1,3,96,3,1,4,1,2,0,Affluent Conservatives
406,19,28396,77,0,2,2,1,1614,64.61,12,0,2,7,46,29,19,43,2,12,4,1,5,0,0,0,Budget-Conscious Explorers
407,44,23832,15,1,5,1,1,455,95.49,4,67,4,2,19,1,26,9,4,0,1,2,4,0,0,0,Conservative Minimizers
408,39,85526,10,0,4,6,1,398,47.32,9,42,10,3,443,5,356,4,0,97,0,1,2,2,2,0,Affluent Conservatives
409,27,30148,81,1,3,2,1,1460,106.5,7,50,0,7,97,59,73,6,2,10,3,1,9,1,0,0,Budget-Conscious Explorers
410,33,19028,87,1,4,2,1,1510,62.6,18,19,1,7,103,17,34,27,4,11,5,4,5,3,0,0,Budget-Conscious Explorers
411,29,87123,64,0,3,3,0,1632,71.93,15,8,3,8,723,85,334,1,26,78,5,3,7,0,2,0,High-Value Trendsetters
412,38,83097,82,0,4,2,1,1616,75.62,16,10,8,3,890,83,394,33,15,60,8,3,13,0,4,0,High-Value Trendsetters
413,42,24731,9,1,4,1,0,457,107.4,5,104,10,1,6,0,39,1,0,0,0,0,1,2,0,0,Conservative Minimizers
