CustomerID,Age,Income,EducationLevel,FamilySize,TotalSpend,AvgTransactionValue,HighValuePurchases,Frequency,Recency,Tenure,WebVisitsPerMonth,Wines,Fruits,Meat,Fish,Sweets,Gold,WebPurchases,CatalogPurchases,StorePurchases,DealsPurchased,CampaignsAccepted,Complains,Cluster,Persona
205,26,23448,3,1,237,26.66,0,6,32,3,3,31,0,32,1,0,4,4,0,3,2,0,0,1,💤 Inactive / At-Risk
206,47,79231,1,2,2123,75.3,7,16,17,9,7,602,19,339,42,29,52,6,3,12,1,2,0,0,🏆 Premium Loyalists
207,47,40102,4,1,711,133.3,1,15,7,4,0,283,45,138,68,9,23,2,0,4,1,0,0,1,💤 Inactive / At-Risk
208,47,46135,3,1,369,39.2,1,7,46,4,3,238,13,111,28,1,21,2,1,5,0,0,0,1,💤 Inactive / At-Risk
209,30,48575,5,1,536,56.31,1,18,33,1,9,106,107,88,23,1,49,3,5,8,0,0,0,1,💤 Inactive / At-Risk
210,27,116385,5,6,1053,39.76,8,22,9,12,5,564,123,361,36,21,89,11,2,13,0,1,0,0,🏆 Premium Loyalists
211,45,56602,5,3,46,31.82,0,1,71,6,2,15,6,6,3,3,4,1,0,2,0,1,0,1,💤 Inactive / At-Risk
212,30,91025,4,1,1469,55.23,7,24,16,9,5,408,32,388,13,40,113,6,5,21,0,3,0,0,🏆 Premium Loyalists
213,37,72158,4,3,1523,77.12,10,14,5,6,1,675,91,295,70,85,55,11,6,10,0,3,0,0,🏆 Premium Loyalists
214,34,110307,3,2,2199,121.25,5,25,2,8,7,665,101,312,38,68,120,7,1,11,1,3,0,0,🏆 Premium Loyalists
215,48,34364,3,2,327,33.61,0,5,48,2,2,32,9,30,3,11,8,2,1,2,2,0,0,1,💤 Inactive / At-Risk
216,29,36567,5,1,56,13.65,1,2,80,7,2,0,5,29,0,2,0,1,1,2,2,0,0,1,💤 Inactive / At-Risk
217,28,51290,3,1,553,32.51,0,11,21,1,7,93,20,71,22,7,60,4,3,8,2,1,0,1,💤 Inactive / At-Risk
218,43,45423,5,4,103,19.83,2,7,44,6,12,8,10,58,9,6,0,4,1,2,0,1,0,1,💤 Inactive / At-Risk
219,39,34821,5,2,294,23.8,0,10,69,3,7,39,1,43,25,3,2,2,0,6,0,0,0,1,💤 Inactive / At-Risk
220,45,60109,5,4,553,30.22,1,3,57,5,3,406,30,315,1,0,24,8,1,3,0,0,0,1,💤 Inactive / At-Risk
221,33,82907,2,1,762,64.75,1,12,23,1,10,17,13,15,76,11,52,3,4,3,1,0,0,1,💤 Inactive / At-Risk
222,34,69441,4,3,1614,62.98,4,20,26,7,8,496,41,400,67,14,39,9,2,9,0,2,0,0,🏆 Premium Loyalists
223,34,27429,4,1,119,16.94,2,9,65,3,6,25,9,17,0,0,2,1,2,4,5,0,0,1,💤 Inactive / At-Risk
224,29,21252,3,4,574,26.54,0,13,29,1,6,29,17,27,11,40,41,3,4,9,0,1,0,1,💤 Inactive / At-Risk
225,48,49542,3,2,70,26.82,1,1,57,7,3,3,1,35,3,1,0,0,1,1,1,0,0,1,💤 Inactive / At-Risk
226,30,55411,1,2,97,25.24,0,6,108,6,1,2,3,28,5,3,3,2,1,0,0,2,1,1,💤 Inactive / At-Risk
227,48,38498,1,1,43,6.66,0,13,77,3,7,29,27,68,5,6,6,2,0,1,2,0,0,1,💤 Inactive / At-Risk
228,28,61083,4,2,1371,55.44,7,26,18,9,6,574,16,508,6,29,52,6,2,12,0,1,0,0,🏆 Premium Loyalists
229,36,55870,4,1,628,104.02,4,4,48,8,5,295,2,77,3,52,12,3,1,13,2,0,0,1,💤 Inactive / At-Risk
230,36,40164,2,3,210,20.48,1,13,78,5,10,21,12,31,3,12,4,1,2,8,1,1,0,1,💤 Inactive / At-Risk
231,31,76074,3,1,49,6.3,0,1,86,8,1,17,0,16,5,0,3,1,0,1,1,0,0,1,💤 Inactive / At-Risk
232,72,59958,5,1,2242,160.58,4,22,21,6,4,586,6,525,37,26,68,6,1,19,2,1,0,0,🏆 Premium Loyalists
233,49,57176,4,4,376,21.26,0,13,46,7,4,302,28,96,7,1,18,4,1,6,1,1,0,1,💤 Inactive / At-Risk
234,48,58542,4,2,323,20.51,1,2,29,6,5,228,15,198,0,26,20,2,1,7,0,1,0,1,💤 Inactive / At-Risk
235,35,27728,1,5,76,16.98,0,3,111,7,2,14,1,1,8,1,0,0,1,2,0,0,0,1,💤 Inactive / At-Risk
236,40,34439,4,1,364,364.0,2,7,78,5,3,24,2,42,8,0,0,2,2,2,2,0,0,1,💤 Inactive / At-Risk
237,31,39146,5,2,590,36.39,3,12,29,2,14,157,70,39,31,24,52,4,1,9,0,0,0,1,💤 Inactive / At-Risk
238,24,32411,5,3,615,39.66,1,1,42,1,7,71,19,67,12,4,38,5,3,8,1,0,0,1,💤 Inactive / At-Risk
239,57,55464,4,3,761,74.2,3,8,76,7,2,205,38,206,46,6,17,4,1,3,0,1,0,1,💤 Inactive / At-Risk
240,28,27272,5,5,286,26.73,1,7,79,7,10,52,15,23,18,4,9,4,1,2,1,1,0,1,💤 Inactive / At-Risk
241,32,35452,3,1,244,93.93,0,10,70,4,6,43,0,19,2,0,1,3,3,4,2,1,0,1,💤 Inactive / At-Risk
242,55,30081,3,2,609,36.5,5,10,43,7,2,178,0,162,88,29,15,3,0,3,0,2,0,1,💤 Inactive / At-Risk
243,32,28334,3,4,166,13.83,0,8,32,4,10,45,3,90,1,1,7,3,2,4,5,0,0,1,💤 Inactive / At-Risk
244,27,44343,4,1,532,72.37,4,12,17,3,9,5,14,60,2,16,60,2,3,7,0,1,0,1,💤 Inactive / At-Risk
245,53,56892,4,2,427,79.34,2,19,68,3,3,223,39,130,1,19,25,7,0,3,1,0,0,1,💤 Inactive / At-Risk
246,48,73772,5,4,1418,58.5,9,24,11,5,8,602,53,502,17,89,72,9,3,13,0,1,0,0,🏆 Premium Loyalists
247,26,32907,4,1,528,29.0,0,7,27,1,12,116,0,78,14,5,23,5,0,7,0,0,0,1,💤 Inactive / At-Risk
248,30,42467,5,1,57,10.08,2,3,73,5,2,21,3,19,4,6,0,0,1,1,0,1,1,1,💤 Inactive / At-Risk
249,33,68757,3,1,748,39.68,2,9,27,0,9,102,15,58,89,51,49,2,2,3,0,1,0,1,💤 Inactive / At-Risk
250,42,79137,3,2,887,134.33,3,7,41,5,3,257,23,24,133,8,28,2,4,3,0,0,0,1,💤 Inactive / At-Risk
251,29,42975,4,2,708,67.44,1,7,35,2,10,43,13,68,8,0,43,2,6,5,1,0,0,1,💤 Inactive / At-Risk
252,18,29434,3,2,287,146.85,0,8,50,4,7,31,26,51,9,1,10,2,0,5,2,1,0,1,💤 Inactive / At-Risk
253,18,39164,3,3,853,90.2,0,15,24,1,11,111,3,41,1,12,56,3,3,5,0,0,0,1,💤 Inactive / At-Risk
254,36,43297,1,1,203,33.39,0,8,35,5,6,36,15,38,4,9,5,4,1,2,1,1,0,1,💤 Inactive / At-Risk
255,63,39466,5,2,876,201.77,2,6,93,6,5,298,11,207,34,26,29,6,1,3,0,1,0,1,💤 Inactive / At-Risk
256,24,40626,2,1,619,183.78,3,17,24,2,9,46,28,84,40,9,42,3,0,5,0,0,1,1,💤 Inactive / At-Risk
257,31,30819,3,1,222,40.03,1,5,41,4,3,35,1,84,3,1,5,5,1,4,2,0,0,1,💤 Inactive / At-Risk
258,43,48878,2,1,193,61.33,0,10,55,2,10,13,13,38,1,4,6,6,1,6,2,0,0,1,💤 Inactive / At-Risk
259,44,15000,1,2,89,61.65,0,2,42,2,1,20,1,19,3,2,0,2,1,0,1,1,0,1,💤 Inactive / At-Risk
260,62,62139,2,1,1037,145.71,1,6,47,6,4,254,64,120,19,41,5,5,3,3,1,1,0,1,💤 Inactive / At-Risk
261,46,117847,3,1,1174,70.96,11,20,10,10,8,591,23,363,12,28,108,8,5,11,0,2,0,0,🏆 Premium Loyalists
262,33,67158,5,3,92,17.71,0,1,114,8,0,2,5,17,3,1,4,0,0,1,2,0,0,1,💤 Inactive / At-Risk
263,44,86137,3,3,1709,81.87,9,13,11,9,7,379,25,180,28,4,77,11,3,6,0,2,0,0,🏆 Premium Loyalists
264,59,60936,5,2,838,106.98,3,1,43,7,6,199,78,180,25,8,18,3,2,3,0,0,0,1,💤 Inactive / At-Risk
265,33,25673,4,1,590,48.57,2,14,55,3,13,28,23,91,3,8,54,4,1,7,1,0,0,1,💤 Inactive / At-Risk
266,43,59675,3,5,847,60.84,6,5,16,7,6,364,31,127,19,41,23,2,1,2,0,2,0,1,💤 Inactive / At-Risk
267,34,40816,2,1,221,30.18,1,10,78,2,12,17,13,26,5,7,3,1,1,2,1,0,0,1,💤 Inactive / At-Risk
268,35,88209,4,1,1658,88.52,5,20,9,8,2,630,56,436,10,1,95,7,3,4,1,2,0,0,🏆 Premium Loyalists
269,57,93444,4,1,1261,49.37,7,26,2,9,7,618,8,533,50,25,107,5,6,10,0,1,0,0,🏆 Premium Loyalists
270,30,62021,4,1,400,32.08,1,14,23,3,2,85,13,63,19,12,14,9,1,9,0,0,0,1,💤 Inactive / At-Risk
271,50,40728,2,1,865,99.16,2,11,75,0,4,221,4,198,10,1,18,2,0,8,1,0,0,1,💤 Inactive / At-Risk
272,56,30151,5,3,27,5.17,0,3,111,6,1,4,11,13,23,0,5,1,0,0,1,0,0,1,💤 Inactive / At-Risk
273,32,37076,4,3,173,18.26,0,1,104,1,7,21,14,58,8,18,7,2,1,4,0,0,0,1,💤 Inactive / At-Risk
274,66,69838,3,1,826,53.7,2,15,30,1,3,45,14,235,28,22,19,4,0,6,3,1,0,1,💤 Inactive / At-Risk
275,70,30894,3,2,37,13.61,0,3,56,7,2,11,4,24,1,3,0,2,0,3,0,1,0,1,💤 Inactive / At-Risk
276,59,15000,1,1,67,23.48,0,2,70,2,1,15,1,11,2,1,1,0,0,2,3,1,0,1,💤 Inactive / At-Risk
277,28,38450,4,1,198,49.58,0,8,80,4,10,48,2,39,5,16,2,2,0,3,2,0,0,1,💤 Inactive / At-Risk
278,50,44857,3,2,329,60.65,2,6,43,1,7,13,37,24,1,3,9,1,1,3,4,0,0,1,💤 Inactive / At-Risk
279,43,61155,3,1,987,107.86,2,10,46,5,3,335,157,77,3,33,24,5,2,8,0,1,0,1,💤 Inactive / At-Risk
280,39,86489,3,4,1746,69.02,3,18,22,5,5,640,200,343,112,50,59,6,4,4,1,2,0,0,🏆 Premium Loyalists
281,66,40512,3,2,69,38.4,0,7,83,7,1,6,7,22,1,0,0,2,1,2,0,0,0,1,💤 Inactive / At-Risk
282,64,63986,2,1,711,82.88,6,6,51,4,5,275,119,151,80,34,11,4,3,3,3,1,0,1,💤 Inactive / At-Risk
283,48,43603,3,3,136,9.3,0,9,74,1,3,32,30,98,3,7,4,2,0,2,1,1,0,1,💤 Inactive / At-Risk
284,50,59453,5,1,1022,91.84,1,10,36,3,4,273,45,164,11,3,28,5,2,6,1,2,0,1,💤 Inactive / At-Risk
285,62,71972,4,2,1041,131.53,3,4,11,8,6,172,7,228,37,36,41,5,3,1,1,1,0,1,💤 Inactive / At-Risk
286,56,72591,3,1,2290,94.88,4,13,8,10,3,531,31,338,37,180,62,5,3,8,0,1,0,0,🏆 Premium Loyalists
287,54,78335,5,2,1927,97.65,0,23,22,9,7,584,62,410,27,61,64,6,4,9,1,2,0,0,🏆 Premium Loyalists
288,38,30746,5,2,52,16.05,0,1,96,7,1,25,3,12,7,0,2,0,0,3,0,1,0,1,💤 Inactive / At-Risk
289,63,99389,4,1,2153,162.4,3,13,12,9,5,523,156,495,1,114,98,9,2,8,1,4,0,0,🏆 Premium Loyalists
290,58,74504,2,1,1877,107.43,2,30,15,7,5,660,22,318,30,32,69,10,6,6,1,1,0,0,🏆 Premium Loyalists
291,52,60520,4,2,764,54.46,4,1,29,5,7,222,35,169,12,19,26,1,0,4,0,0,0,1,💤 Inactive / At-Risk
292,56,41465,2,1,707,58.05,5,14,21,3,1,50,18,147,0,21,29,1,1,3,2,0,0,1,💤 Inactive / At-Risk
293,44,55292,2,2,609,60.97,4,10,61,5,4,129,11,164,67,40,39,5,2,4,1,0,0,1,💤 Inactive / At-Risk
294,48,53286,3,4,598,195.15,4,10,42,4,4,166,90,119,5,33,14,2,4,4,0,0,0,1,💤 Inactive / At-Risk
295,38,41300,4,1,183,46.56,1,9,47,3,4,20,12,13,7,3,6,0,3,4,2,0,1,1,💤 Inactive / At-Risk
296,27,32280,3,1,167,24.0,0,7,43,1,5,1,0,23,0,5,2,0,0,3,0,0,0,1,💤 Inactive / At-Risk
297,36,88480,1,1,1162,48.81,5,17,15,5,4,610,1,472,136,37,61,11,1,9,0,0,0,0,🏆 Premium Loyalists
298,24,25206,2,1,72,16.79,0,1,89,6,3,0,15,19,2,0,4,1,1,1,0,1,0,1,💤 Inactive / At-Risk
299,45,43467,2,1,62,51.16,0,1,96,11,2,6,6,26,0,5,6,0,3,0,2,1,0,1,💤 Inactive / At-Risk
300,48,24520,2,1,165,39.68,1,9,84,2,8,35,4,51,3,10,8,2,1,6,0,0,0,1,💤 Inactive / At-Risk
301,41,19968,3,1,142,44.96,0,15,39,1,8,7,1,32,4,0,0,4,1,2,2,1,1,1,💤 Inactive / At-Risk
302,46,98084,3,1,1826,67.22,6,20,11,7,7,623,8,522,23,148,149,7,1,14,0,1,0,0,🏆 Premium Loyalists
303,51,38627,3,1,12,2.55,0,3,101,10,2,10,7,4,3,3,1,1,0,1,1,0,0,1,💤 Inactive / At-Risk
304,36,42993,4,1,719,46.99,3,10,17,4,3,24,16,142,27,93,16,2,0,6,1,0,0,1,💤 Inactive / At-Risk
305,42,37646,5,2,144,24.34,1,5,37,2,11,35,13,34,2,0,0,3,0,5,2,1,0,1,💤 Inactive / At-Risk
306,68,49005,3,1,47,9.37,1,1,73,4,2,2,5,16,2,1,3,3,1,1,0,0,0,1,💤 Inactive / At-Risk
307,28,36147,5,1,588,36.83,1,17,7,3,13,55,35,79,16,23,45,6,2,15,0,0,0,1,💤 Inactive / At-Risk
308,61,50083,5,1,768,95.68,1,16,30,2,6,108,5,299,69,36,45,2,1,4,0,1,0,1,💤 Inactive / At-Risk
309,28,30672,2,1,216,11.63,1,8,35,0,16,184,33,25,52,26,16,9,2,5,1,1,0,1,💤 Inactive / At-Risk
310,37,84816,5,1,2288,107.2,2,18,2,5,6,448,38,387,88,20,69,6,2,8,2,2,0,0,🏆 Premium Loyalists
311,22,40527,4,3,655,52.1,3,15,11,2,12,89,94,52,88,3,30,5,0,7,2,1,0,1,💤 Inactive / At-Risk
312,30,76734,2,2,455,50.19,1,6,39,0,4,235,7,95,26,5,21,6,2,7,0,0,1,1,💤 Inactive / At-Risk
313,40,57792,4,3,949,88.8,4,6,67,5,3,117,6,284,32,12,41,6,0,7,0,0,0,1,💤 Inactive / At-Risk
314,32,30223,5,1,486,31.37,2,10,51,1,15,109,34,70,1,3,90,5,3,2,1,1,0,1,💤 Inactive / At-Risk
315,28,15000,2,1,819,74.99,2,8,32,2,8,51,88,23,4,8,14,9,2,2,0,0,0,1,💤 Inactive / At-Risk
316,24,31992,1,3,176,16.73,2,6,71,4,4,32,14,38,6,16,3,4,1,2,3,0,0,1,💤 Inactive / At-Risk
317,63,61574,2,2,651,40.23,3,9,36,9,4,243,6,117,31,8,11,3,0,7,4,0,0,1,💤 Inactive / At-Risk
318,42,65839,4,3,1195,94.95,0,8,51,5,5,313,14,106,30,24,7,2,2,6,1,0,0,1,💤 Inactive / At-Risk
319,44,49347,2,2,73,13.8,1,4,54,5,2,24,8,7,3,4,1,0,1,1,0,0,0,1,💤 Inactive / At-Risk
320,54,43497,2,3,581,56.87,2,9,30,5,3,315,13,141,4,38,8,3,0,6,0,1,0,1,💤 Inactive / At-Risk
321,27,77934,4,2,1613,85.17,10,23,21,6,4,566,106,413,56,81,62,4,6,11,1,1,0,0,🏆 Premium Loyalists
322,51,44080,3,3,360,32.69,3,9,47,6,2,231,11,131,10,27,8,10,0,3,3,0,0,1,💤 Inactive / At-Risk
323,42,77042,3,3,1397,51.21,7,14,12,5,7,527,36,321,39,22,66,10,2,17,0,1,0,0,🏆 Premium Loyalists
324,24,24596,4,2,195,28.63,0,9,38,4,11,39,30,18,6,4,5,4,2,2,5,1,0,1,💤 Inactive / At-Risk
325,24,43704,5,2,493,24.09,2,16,32,3,13,96,78,76,5,13,25,4,2,9,4,0,0,1,💤 Inactive / At-Risk
326,49,23998,3,1,127,36.56,0,6,69,4,5,45,22,38,7,11,2,3,2,6,3,0,0,1,💤 Inactive / At-Risk
327,46,40443,2,2,48,10.64,0,6,99,7,1,0,1,8,1,5,0,2,0,2,0,0,0,1,💤 Inactive / At-Risk
328,41,54588,3,3,98,14.91,1,3,37,5,6,38,0,59,22,2,12,1,2,3,2,0,0,1,💤 Inactive / At-Risk
329,53,58350,2,1,263,263.0,5,14,56,8,2,264,7,197,5,5,0,7,1,8,2,0,0,1,💤 Inactive / At-Risk
330,35,28027,2,3,178,31.85,0,7,75,5,3,38,5,59,3,10,4,3,0,4,1,0,0,1,💤 Inactive / At-Risk
331,32,31863,3,3,261,23.92,1,5,58,3,6,43,0,41,5,6,7,2,0,9,1,0,0,1,💤 Inactive / At-Risk
332,42,32377,4,1,130,10.42,3,11,62,9,12,46,7,30,8,6,9,2,2,6,2,0,0,1,💤 Inactive / At-Risk
333,35,67856,4,4,451,79.91,2,3,32,4,4,281,99,137,59,4,37,8,3,9,0,0,0,1,💤 Inactive / At-Risk
334,44,23392,3,2,93,14.92,2,9,84,4,0,24,7,71,19,1,5,1,1,3,6,0,0,1,💤 Inactive / At-Risk
335,37,21098,4,3,196,14.75,0,6,65,3,10,39,9,56,7,5,5,5,2,3,2,0,0,1,💤 Inactive / At-Risk
336,43,55494,2,1,40,10.53,0,1,75,14,2,1,0,24,1,0,1,0,0,2,1,0,0,1,💤 Inactive / At-Risk
337,27,43893,3,1,317,125.62,2,5,74,4,8,43,0,37,3,1,2,1,1,6,3,0,0,1,💤 Inactive / At-Risk
338,53,63666,4,1,1671,83.31,5,24,18,9,7,597,149,408,10,20,95,5,4,9,0,2,0,0,🏆 Premium Loyalists
339,33,39369,4,1,129,9.05,5,10,52,0,9,51,47,103,6,16,20,6,3,10,1,1,0,1,💤 Inactive / At-Risk
340,56,15000,4,3,35,7.47,2,4,68,9,2,0,0,7,4,1,3,2,0,3,2,0,0,1,💤 Inactive / At-Risk
341,54,45400,4,2,715,229.66,1,9,31,5,2,226,17,136,10,26,14,5,1,8,0,1,0,1,💤 Inactive / At-Risk
342,30,33289,3,1,384,118.26,0,3,76,5,6,50,3,43,2,9,4,2,2,8,1,0,0,1,💤 Inactive / At-Risk
343,54,32474,5,1,34,5.96,1,5,81,10,2,16,2,9,2,5,3,0,0,1,0,0,0,1,💤 Inactive / At-Risk
344,28,28128,3,3,784,43.66,6,12,38,1,11,62,6,29,7,111,61,5,2,3,1,1,0,1,💤 Inactive / At-Risk
345,25,27079,4,5,282,24.39,0,8,49,5,8,28,10,47,0,3,4,5,1,8,2,0,0,1,💤 Inactive / At-Risk
346,46,67329,2,2,464,52.35,4,8,52,2,6,105,5,181,11,0,33,4,1,6,2,0,0,1,💤 Inactive / At-Risk
347,52,19597,2,1,239,26.6,3,7,37,4,6,48,0,14,16,2,7,2,0,5,3,0,0,1,💤 Inactive / At-Risk
348,52,15000,3,1,30,30.0,0,1,70,15,1,0,5,7,0,0,5,2,0,0,0,0,0,1,💤 Inactive / At-Risk
349,54,65012,4,3,876,54.72,2,9,57,3,3,285,15,173,77,17,33,1,3,5,1,0,0,1,💤 Inactive / At-Risk
350,34,27501,2,1,1338,88.26,0,15,14,1,14,109,2,157,34,9,84,3,2,5,0,1,0,1,💤 Inactive / At-Risk
351,54,81264,4,3,1790,79.74,5,24,11,8,4,511,12,344,60,57,59,12,4,8,1,2,0,0,🏆 Premium Loyalists
352,32,16847,4,2,233,27.66,0,3,38,1,5,24,16,8,5,4,7,3,2,4,0,1,0,1,💤 Inactive / At-Risk
353,62,45986,4,2,539,72.18,0,11,16,7,3,217,33,133,20,13,16,6,1,8,2,0,0,1,💤 Inactive / At-Risk
354,51,46264,4,1,691,62.04,2,17,37,2,3,203,78,162,5,7,1,1,2,4,1,1,0,1,💤 Inactive / At-Risk
355,28,99573,2,1,1768,72.15,6,18,21,5,6,569,30,554,5,9,100,3,3,9,1,2,0,0,🏆 Premium Loyalists
356,35,36701,3,4,253,55.9,0,9,64,0,7,31,4,41,2,1,9,5,1,5,1,0,0,1,💤 Inactive / At-Risk
357,47,71292,5,2,84,17.11,1,4,88,10,2,18,2,17,2,9,2,1,0,0,1,0,0,1,💤 Inactive / At-Risk
358,62,68888,3,1,23,8.05,1,4,74,11,2,10,4,2,2,3,2,1,2,4,1,0,0,1,💤 Inactive / At-Risk
359,49,50780,2,1,742,83.39,2,3,26,5,5,227,1,32,28,13,31,4,1,4,0,0,0,1,💤 Inactive / At-Risk
360,33,43465,3,3,279,20.49,2,10,27,0,9,88,75,17,10,0,32,8,1,8,1,1,0,1,💤 Inactive / At-Risk
361,42,55642,2,3,186,36.05,0,9,59,1,1,33,5,12,2,0,7,3,1,1,2,0,0,1,💤 Inactive / At-Risk
362,37,46795,2,4,204,33.25,0,8,68,5,11,28,10,34,11,9,7,2,1,1,1,0,0,1,💤 Inactive / At-Risk
363,47,45386,4,3,230,230.0,0,11,39,4,4,0,8,44,2,0,6,0,0,1,1,1,0,1,💤 Inactive / At-Risk
364,47,107846,4,1,1328,49.62,5,28,26,8,5,671,200,394,1,5,84,10,7,15,2,1,0,0,🏆 Premium Loyalists
365,21,47759,5,2,328,26.02,1,1,57,2,12,17,4,49,26,2,5,0,3,2,3,0,0,1,💤 Inactive / At-Risk
366,41,51249,4,1,227,26.86,0,9,67,2,5,13,6,39,0,7,7,3,0,0,4,0,0,1,💤 Inactive / At-Risk
367,24,32983,2,2,23,4.99,0,3,76,9,3,15,4,24,1,0,4,1,1,1,1,1,0,1,💤 Inactive / At-Risk
368,35,34131,3,1,395,31.79,0,8,78,4,7,41,6,62,6,3,6,1,1,7,3,1,0,1,💤 Inactive / At-Risk
369,32,42514,3,1,920,92.1,0,18,0,1,9,120,9,44,62,22,26,1,1,8,1,0,0,1,💤 Inactive / At-Risk
370,64,54428,3,3,1745,88.94,5,19,13,9,6,446,23,502,55,5,118,14,3,14,1,1,0,0,🏆 Premium Loyalists
371,43,79499,1,2,780,64.75,2,14,24,5,7,268,6,172,8,25,18,1,3,8,1,0,0,1,💤 Inactive / At-Risk
372,35,34292,3,2,57,15.04,1,5,84,7,3,21,2,3,7,2,1,2,1,1,3,0,0,1,💤 Inactive / At-Risk
373,57,85188,5,1,1478,71.23,3,26,16,9,5,578,70,421,28,78,105,8,3,11,1,3,0,0,🏆 Premium Loyalists
374,23,47911,4,2,60,55.51,2,2,77,7,2,0,1,20,6,4,3,2,0,1,3,0,0,1,💤 Inactive / At-Risk
375,39,40414,4,3,898,61.91,3,3,32,1,4,337,11,170,5,27,31,2,1,9,3,1,0,1,💤 Inactive / At-Risk
376,48,47528,1,1,726,54.71,3,8,56,6,3,172,3,143,31,5,22,4,0,3,0,1,0,1,💤 Inactive / At-Risk
377,36,40060,1,1,146,31.77,2,8,62,3,5,31,0,38,11,1,10,4,0,5,3,0,0,1,💤 Inactive / At-Risk
378,69,53585,3,1,36,9.71,0,6,78,7,2,9,8,25,8,1,3,0,0,0,0,0,0,1,💤 Inactive / At-Risk
379,24,34742,1,2,15,3.0,0,3,75,10,2,4,11,20,5,1,1,1,1,0,1,0,0,1,💤 Inactive / At-Risk
380,44,29932,4,1,848,63.66,0,7,68,4,1,181,29,0,8,1,18,2,6,4,0,0,0,1,💤 Inactive / At-Risk
381,57,86037,3,1,0,0.0,2,11,52,4,0,132,14,160,38,1,36,4,4,2,1,0,0,1,💤 Inactive / At-Risk
382,26,49203,2,2,544,33.19,1,8,46,1,10,45,85,0,19,2,50,2,3,11,0,1,0,1,💤 Inactive / At-Risk
383,34,41143,3,2,196,18.47,1,6,38,2,5,0,4,30,0,3,5,2,1,1,3,0,0,1,💤 Inactive / At-Risk
384,38,50434,4,2,446,172.93,1,4,56,4,0,406,17,143,36,34,37,8,2,3,0,1,0,1,💤 Inactive / At-Risk
385,50,70003,3,4,627,104.45,5,9,47,4,4,218,20,166,21,15,25,1,2,6,0,0,0,1,💤 Inactive / At-Risk
386,47,39108,3,1,255,27.07,0,8,75,8,5,7,23,34,0,4,6,3,0,4,3,0,0,1,💤 Inactive / At-Risk
387,38,48270,2,5,208,20.74,0,5,30,4,5,33,7,7,10,0,4,1,0,3,1,1,0,1,💤 Inactive / At-Risk
388,42,47878,5,1,681,63.69,3,7,42,3,3,326,6,168,0,19,10,4,1,4,2,1,0,1,💤 Inactive / At-Risk
389,25,34369,4,4,168,20.52,0,5,80,3,10,36,12,35,9,11,5,5,0,4,2,0,0,1,💤 Inactive / At-Risk
390,39,51124,2,1,777,132.8,4,13,29,4,3,260,16,223,18,38,9,5,3,5,0,1,0,1,💤 Inactive / At-Risk
391,43,26527,3,3,40,18.06,0,5,93,6,1,0,5,20,14,6,2,1,0,1,2,1,0,1,💤 Inactive / At-Risk
392,56,62027,3,1,440,38.34,2,2,93,4,0,277,25,60,32,1,9,4,0,3,2,0,0,1,💤 Inactive / At-Risk
393,35,28109,3,3,176,20.16,0,4,44,4,12,38,15,23,3,23,2,5,0,5,2,0,0,1,💤 Inactive / At-Risk
394,49,17339,5,2,188,45.33,0,7,22,5,7,28,6,25,8,0,6,2,1,5,0,0,0,1,💤 Inactive / At-Risk
395,57,28349,3,2,172,22.91,1,14,43,7,8,38,2,77,1,5,8,1,0,3,1,0,0,1,💤 Inactive / At-Risk
396,26,43441,1,1,500,36.39,2,13,35,1,6,56,8,51,1,15,74,4,0,9,0,1,0,1,💤 Inactive / At-Risk
397,38,60124,4,2,565,36.91,4,4,51,5,2,108,15,94,1,9,33,3,1,5,1,1,0,1,💤 Inactive / At-Risk
398,30,15040,5,2,37,21.21,1,4,109,5,2,7,7,25,4,1,5,2,0,0,2,0,0,1,💤 Inactive / At-Risk
399,44,116131,4,1,2071,117.24,9,24,20,10,5,715,20,376,88,2,43,11,0,8,1,0,0,0,🏆 Premium Loyalists
400,42,31072,4,2,194,21.07,0,6,51,2,6,16,10,46,0,0,7,1,1,4,0,1,0,1,💤 Inactive / At-Risk
401,20,52158,4,2,515,37.52,4,10,39,0,10,132,63,69,70,5,46,5,2,7,0,0,0,1,💤 Inactive / At-Risk
402,35,97535,2,4,1710,65.68,7,37,24,7,4,569,131,497,54,7,100,8,2,10,0,1,0,0,🏆 Premium Loyalists
403,30,42610,3,1,755,55.51,1,18,19,1,15,89,42,56,44,2,39,3,1,4,0,0,0,1,💤 Inactive / At-Risk
404,41,31350,3,3,297,31.31,1,7,26,5,6,61,11,28,0,4,5,2,2,2,4,0,0,1,💤 Inactive / At-Risk
405,37,39785,4,3,195,24.88,0,1,71,4,8,17,2,0,0,0,7,5,2,3,0,0,0,1,💤 Inactive / At-Risk
406,40,37955,3,2,495,27.73,3,13,17,1,9,78,1,100,3,9,58,8,1,9,2,0,0,1,💤 Inactive / At-Risk
407,43,88790,4,2,0,0.0,0,2,106,2,1,17,1,30,2,0,2,1,0,1,1,2,0,1,💤 Inactive / At-Risk
408,32,36853,3,2,170,23.41,1,6,77,0,10,16,8,16,14,3,5,2,2,3,3,0,0,1,💤 Inactive / At-Risk
409,31,50844,3,6,288,22.58,3,11,50,2,9,37,77,78,13,3,40,3,2,8,1,0,0,1,💤 Inactive / At-Risk
410,63,53254,5,4,433,47.8,2,7,24,6,5,274,7,166,1,10,30,6,2,5,2,1,0,1,💤 Inactive / At-Risk
